country,year,co2_kt,co2_per_gdp,cereal_yield,fdi_perc_gdp,elec_access_perc,ch4_ttl,n2o_ttl,urb_pop_growth_perc,pop_growth_perc,gdp,gni_per_cap,pop,urb_pop,agr_land,co2_per_cap,Region,IncomeGroup
NGA,2015,107746.4,0.1096195675893972,1552.7,0.6215015114447929,52.5,144436.0788,36059.15751,4.346763548978705,2.54118746244735,493026782401.5607,2850.0,183995785,88019904,75.35771929246681,0.5855916753745201,Sub-Saharan Africa,Lower middle income
NLD,2015,157376.0,0.1847385794483542,8752.8,43.487231677270735,100.0,17427.55105,9225.232472,0.9802962002441028,0.443220089035769,765572770634.3746,49300.0,16939923,15275237,54.826254826254825,9.290242936759512,Europe & Central Asia,High income
NOR,2015,40288.8,0.1278420944145438,4803.0,1.8739942325233716,100.0,4639.201234,3496.791153,1.4883377798802149,0.995084736958414,388159512245.53046,93440.0,5188607,4207493,2.7000413756429174,7.76485866052295,Europe & Central Asia,High income
NPL,2015,7186.2,0.0887809998962545,2743.9,0.2130295272644604,82.0142288208008,22486.34344,6325.705224,2.5797709475940853,0.538270619899636,24360801338.05433,870.0,27610325,5123648,28.7478200209278,0.2602721988966084,South Asia,Lower middle income
NZL,2015,32281.2,0.1868569966977363,8026.6,-0.0412057475319412,100.0,33219.46724,15056.79863,2.1055579734770324,2.0360339086492,178064471137.9208,40660.0,4609400,3979802,40.68208575443394,7.003340998828481,East Asia & Pacific,High income
PAK,2015,164152.3,0.1672365025227898,2942.4,0.618356034029285,90.9774703979492,147156.6555,58249.8177,1.8727929529853011,1.29655172364692,270556104886.4557,1190.0,210969298,76003799,46.96191365711913,0.7780862028559246,South Asia,Lower middle income
PHL,2015,110990.9,0.1512417724998738,3556.1,1.8401801048396331,89.08,63979.95426,12612.29018,2.0833532851951517,1.66983002094225,306445871631.9687,3350.0,103031365,47687037,42.01294563504041,1.077253514014883,East Asia & Pacific,Lower middle income
POL,2015,289077.4,0.2837160810368362,3727.8,3.2692582198990143,100.0,29825.12512,22593.04966,-0.2737994740516887,-0.0666411009657168,477111287969.2267,13250.0,37986412,22897449,46.93490969659362,7.610021183364199,Europe & Central Asia,High income
PRT,2015,49851.9,0.1622625717090644,4606.9,0.6369368231775505,100.0,11489.68024,3231.970075,0.5000604713379608,-0.414141101993213,199394066525.4401,20460.0,10358076,6578828,39.72224405494861,4.812853275067687,Europe & Central Asia,High income
RUS,2015,1592559.4,0.4516315479885133,2391.7,0.5026079622984418,95.5,568592.4227,60988.83967,0.3276926436186748,0.192557946508244,1363482179761.1711,11780.0,144096870,106703732,13.158436257966263,11.05200550157682,Europe & Central Asia,Upper middle income
SAU,2015,565190.1,0.3582398965923616,5582.8,1.216014427477332,100.0,100910.6397,8326.43702,2.189460371582618,1.92462213676111,669484381328.8907,23430.0,32749848,27241324,80.77304169438383,17.25779307433732,Middle East & North Africa,High income
SWE,2015,39120.1,0.0813019099766692,6053.6,2.0301393183398377,100.0,5202.404332,5931.879051,1.4116162163038504,1.05745468551674,505103781349.7569,58440.0,9799186,8481489,7.434988685785375,3.992178534012927,Europe & Central Asia,High income
UKR,2015,191067.8,0.4387424497902997,4140.9,-0.2175083959821863,100.0,33799.24936,24021.63323,-0.1264951805847065,-0.261249679711809,91030968761.41553,2800.0,45154036,31183829,71.65323067893455,4.231466706542024,Europe & Central Asia,Lower middle income
USA,2015,4990703.7,0.2741238061297449,7430.1,2.809147629104088,100.0,701609.3867,258692.1741,0.9666747821802896,0.73621730882542,18206020741000.0,56620.0,320738994,261950744,44.244027277636754,15.56001544358526,North America,High income
ZAF,2015,425063.1,0.5601034892791177,3348.4,0.4387357920563592,85.3,73429.61048,18558.40129,2.8731533422612863,2.07401685853513,346709790458.56305,6550.0,55876504,36223620,79.41785028316119,7.607188524178248,Sub-Saharan Africa,Upper middle income
ZMB,2015,4956.6,0.0909925433699982,3026.4,7.447416689842476,31.1,15821.29853,13164.2382,4.452595030323505,3.19189626183661,21251216798.776245,1540.0,16248230,6809146,32.063923378038446,0.3050547659652775,Sub-Saharan Africa,Lower middle income
ARE,2016,200398.5,0.3235942869080553,33396.5,2.6011196907620144,100.0,55510.72518,1869.465423,1.2029512363832178,0.863868922846647,369255326235.5344,44460.0,8994263,7731918,5.404111517882287,22.28070271016091,Middle East & North Africa,High income
ARG,2016,183158.7,0.2069057886552628,5203.4,0.5847489446335814,99.8997421264648,126454.1365,45959.5346,1.1926029190680925,1.05718157762752,557532317363.4512,12220.0,43590368,39940546,41.71605114207309,4.201815869047033,Latin America & Caribbean,Upper middle income
AUS,2016,394803.6,0.3454079540629536,2075.2,3.561314935111432,100.0,134687.3658,57394.67087,1.6773901276192782,1.56194049810399,1206562910556.578,54080.0,24190907,20755798,44.53992579322467,16.320330610175137,East Asia & Pacific,High income
BEL,2016,94171.6,0.1710103913981722,6984.8,12.086295476360382,100.0,8446.14364,4630.322725,0.5502232170188714,0.506300002451376,476062757356.9404,43400.0,11331422,11095615,44.61030383091149,8.310660391961399,Europe & Central Asia,High income
BGD,2016,81128.9,0.1113814092027414,4601.0,0.8794889674664325,75.92,85922.57038,25741.12383,3.464608061794551,1.23079535447054,265236389198.9485,1410.0,159784568,56057220,72.99846354766844,0.5077392705408197,South Asia,Lower middle income
BRA,2016,447077.3,0.152113973897814,4181.7,4.137378538705323,99.7,442998.9861,170877.6004,1.1278820769593914,0.8112564782781,1795693265824.2683,8890.0,206859578,177986118,28.25497060350748,2.1612598474893923,Latin America & Caribbean,Upper middle income
CHE,2016,39666.5,0.0703368332199965,5154.6,24.248073500883173,100.0,5206.999464,2494.970166,1.1205135985727916,1.09203117387253,687895460902.7133,83360.0,8373338,6174416,38.36349704158034,4.737238601857467,Europe & Central Asia,High income
CHL,2016,86504.7,0.2036211088469273,6858.2,4.557918620731122,100.0,10901.44588,6536.346819,1.2600105421324543,1.18906102612278,249298706449.1823,13440.0,18083879,15809289,21.17165098475923,4.783525702643774,Latin America & Caribbean,High income
CHN,2016,9860914.0,0.526980725619998,6017.6,1.5556369589001218,100.0,1107003.366,551682.7235,2.7756417692088906,0.573050906069647,11233314018690.053,8210.0,1387790000,787376534,56.0816654067681,7.105479935725145,East Asia & Pacific,Upper middle income
CMR,2016,8974.7,0.1063442602580556,1653.3,1.9633494347820664,59.7636642456055,17786.41228,62229.61636,4.087329958202663,2.99217541611777,33814337040.780407,1450.0,23711630,13083840,20.625753633305838,0.378493591541366,Sub-Saharan Africa,Lower middle income
COL,2016,83526.2,0.1255281064594433,4353.2,4.901645729034727,98.4,70164.07757,19828.20159,1.4989563275072453,1.068611890834,282720100286.22815,6530.0,47625955,38152200,40.30914826498423,1.753795803149774,Latin America & Caribbean,Upper middle income
DEU,2016,747147.2,0.1793797762805214,7182.1,1.8659069169045288,100.0,51599.11264,37800.33776,0.8383010681136411,0.807218538573871,3469853463945.63,44280.0,82348669,63592936,47.68433707350584,9.072972387689711,Europe & Central Asia,High income
DNK,2016,35340.3,0.1187035105282055,6222.0,2.492374260307158,100.0,8390.964325,5501.500505,0.9128530688329182,0.780392644135167,313115929314.3386,58040.0,5728010,5020143,65.62750000000001,6.169734340547591,Europe & Central Asia,High income
EGY,2016,235425.8,0.2227118806446877,7251.5,2.4385627814276227,100.0,65722.31999,22922.59507,1.962352533434614,2.08630284573945,332441717791.411,3260.0,99784030,42639712,3.750831684162941,2.3593534957447595,Middle East & North Africa,Lower middle income
ESP,2016,248252.1,0.1431576268842985,3877.8,3.5874639226556737,100.0,38488.08598,20281.09299,0.3829717186427246,0.0844301500680736,1233554967011.7102,27570.0,46484062,37112875,52.57724735969765,5.340585338690926,Europe & Central Asia,High income
ETH,2016,15247.2,0.0783307617997527,2352.2,5.576203187719149,42.9,81106.15261,45628.53216,4.94549465692669,2.71605397227228,74296745599.00476,650.0,105293228,20917553,33.079366025142434,0.1448070335539527,Sub-Saharan Africa,Low income
FIN,2016,45700.3,0.1850751007663742,3573.3,2.128191378780644,100.0,5024.84862,5750.738048,0.3460865677238419,0.287421401687637,240771351298.83997,45530.0,5495303,4686120,7.4857688131354685,8.316247529936021,Europe & Central Asia,High income
FRA,2016,313835.2,0.1095752594182346,5690.9,1.3264916981271442,100.0,61984.23946,38016.53127,0.5922472488928745,0.263868788565368,2472964344587.234,39100.0,66724104,53323902,52.44754610022335,4.70347567349874,Europe & Central Asia,High income
GBR,2016,382154.9,0.1316119747295396,7022.6,12.031635931720173,100.0,53065.03356,28925.99857,1.0720516208765305,0.757874492811929,2699659680997.1973,43150.0,65611593,54382825,71.71488364402927,5.824502691163131,Europe & Central Asia,High income
IDN,2016,483978.7,0.1763194624261724,5158.7,0.4873724713708637,97.62,318960.4231,64262.04324,2.3189540277974663,1.05894205868913,931877364033.9022,3400.0,261850182,141370295,32.063590301882435,1.8483038518567845,East Asia & Pacific,Upper middle income
IND,2016,2195248.5,0.2838071132627585,3011.1,1.9373641188289512,89.5863037109375,684445.8012,250961.7297,2.41309726336112,1.18504622906796,2294796889945.045,1660.0,1338636340,444186310,60.399099956612254,1.6399140187692798,South Asia,Lower middle income
IRQ,2016,143281.1,0.4150822521251889,3075.3,-3.754985923089591,99.6540985107422,88097.35634,4129.297218,2.706520012816536,2.45940250005547,166602488747.88495,5050.0,38697943,27124936,21.307079939557,3.702550804832185,Middle East & North Africa,Upper middle income
ISL,2016,1633.0,0.0910286298772049,3212.6,-5.128063967363606,100.0,548.744758,376.424123,1.4253970525395463,1.38808149583838,20793168030.952427,54910.0,335439,314424,18.673316708229425,4.868247281920111,Europe & Central Asia,High income
ITA,2016,333344.8,0.1377075818559258,5599.0,1.3668451750574038,100.0,44267.56772,16378.93427,0.2461272218153598,-0.169884073301448,1877071687633.8308,31970.0,60627498,42351339,43.32505968524067,5.498244377493526,Europe & Central Asia,High income
JPN,2016,1164869.4,0.2257980018962273,6253.4,0.8184816152645158,100.0,27574.62849,19067.73076,0.0319961980437916,-0.0511374152133631,5003677627544.24,38460.0,127076000,116219897,12.266117969821671,9.166714407126443,East Asia & Pacific,High income
KOR,2016,615443.6,0.3036277111026325,6792.7,0.8068933024961918,100.0,22404.29617,10011.71248,0.3086128063264598,0.396851823381145,1500111596236.3718,29330.0,51217803,41774264,17.446070838761297,12.016204599795111,East Asia & Pacific,High income
LBY,2016,48694.8,0.3543946947192694,669.9,0.0,72.2062683105469,25728.14786,1777.961762,1.7823802134045066,1.4423513120791,49912085228.34867,8100.0,6282196,4996859,8.723871011741705,7.751238579630435,Middle East & North Africa,Upper middle income
LKA,2016,23167.6,0.0836858878606774,3845.3,1.0192320394594103,97.5,8264.895067,2366.698608,0.7161297500724445,0.415306725656826,88012281909.7522,3980.0,21425494,3923222,44.43151891167014,1.0813099571939857,South Asia,Lower middle income
MEX,2016,476394.6,0.1998925832644645,3748.8,3.606690084959488,99.5,143447.7028,43595.29868,1.5008486774346017,1.13323428792033,1078493059306.9496,9530.0,121519221,96701350,50.58669204454848,3.920323024453884,Latin America & Caribbean,Upper middle income
MYS,2016,231669.4,0.2955441463248497,4013.2,4.471320001293095,99.9,37742.18822,9994.365508,2.303385477247847,1.4620698661924,301255332137.07544,9880.0,31526418,23594371,26.08735352305585,7.348421251028264,East Asia & Pacific,Upper middle income
NAM,2016,4152.0,0.1688655253574947,261.5,3.345704297294477,49.7,4685.975838,3227.286342,4.002106709413329,1.76502653275581,10722018975.078333,4810.0,2323352,1114303,47.14013288148769,1.787073159813924,Sub-Saharan Africa,Upper middle income
NGA,2016,110817.5,0.1138408619671461,1733.4,0.8533959043083112,59.3,145045.8089,38525.13856,4.257992685299548,2.50703408562558,404649048648.026,2440.0,188666931,91848722,75.53702043325976,0.5873710851850343,Sub-Saharan Africa,Lower middle income
NLD,2016,158499.3,0.1779914803072553,7776.9,30.749085922580992,100.0,17368.65181,8994.01631,1.0432171912923838,0.532178879608489,784060430240.1014,46480.0,17030314,15435425,53.9055539055539,9.30689240374546,Europe & Central Asia,High income
NOR,2016,39578.4,0.1275474553270422,4651.6,-5.032549751243458,100.0,4622.128484,3527.449393,1.3656788602145773,0.880969815359919,370956547619.0476,81870.0,5234519,4265348,2.69388608214041,7.561038559607865,Europe & Central Asia,High income
NPL,2016,10735.7,0.1317121663469544,2605.4,0.4322129439871878,90.7,22567.51017,6530.926765,2.957937293145146,0.90447404681918,24524109484.745342,860.0,27861186,5277466,28.7478200209278,0.3853281766253598,South Asia,Lower middle income
NZL,2016,31185.7,0.165660329285474,8383.8,1.06340229865333,100.0,33181.70713,14979.23813,2.3143339994473453,2.24603210015584,188838342527.9755,39450.0,4714100,4072982,40.309900877292925,6.615409091873317,East Asia & Pacific,High income
PAK,2016,181113.3,0.179190642826317,3020.7,0.8213500011282043,91.8323059082031,150374.2807,61034.29295,1.779757132343271,1.20405567252781,313629998960.4447,1300.0,213524840,77368591,47.72986716479867,0.8482071687771783,South Asia,Lower middle income
PHL,2016,120895.1,0.1513835380454133,3529.0,2.598508027200608,91.9827194213867,63582.09027,13357.82725,2.1856451397441305,1.77382446993613,318627003965.9885,3410.0,104875266,48740780,42.11020558741658,1.1527513074436446,East Asia & Pacific,Lower middle income
POL,2016,299802.4,0.2803308269852483,4033.5,3.776398410681312,100.0,29003.93462,23502.73026,-0.2090188446808921,-0.04298513087435,470024559638.496,12660.0,37970087,22849639,46.94470753453738,7.895752253609533,Europe & Central Asia,High income
PRT,2016,48695.2,0.149205022269019,4422.4,3.5629256326215537,100.0,11434.62789,3175.29626,0.5811021007568014,-0.315459016997883,206426152308.93652,19940.0,10325452,6617169,39.50664588191116,4.71603567572635,Europe & Central Asia,High income
RUS,2016,1571517.3,0.4440598920405169,2650.8,2.5485000007475214,99.4102249145508,583174.4667,63451.45401,0.3240768205211982,0.170245238698228,1276786344534.2651,9730.0,144342397,107050095,13.158436257966263,10.887426928347324,Europe & Central Asia,Upper middle income
SAU,2016,561229.7,0.36829263325775,5440.9,1.1189992011342886,99.9,105652.7437,8374.673658,2.2797923446945383,2.014458627481,665999879694.1919,21590.0,33416270,27869503,80.76838986086365,16.79510310396702,Middle East & North Africa,High income
SWE,2016,38691.2,0.077316883945594,5438.2,3.0334724146582053,100.0,5146.670912,5951.423769,1.601319652378337,1.25645398510305,515654671469.5469,54390.0,9923085,8618398,7.416747080311971,3.899110004600384,Europe & Central Asia,High income
UKR,2016,201655.4,0.423893597581035,4651.6,4.421789487051684,100.0,33576.27249,25485.36962,-0.1967600700535209,-0.331333796371949,93355868977.66194,2360.0,45004673,31122532,71.66531443663796,4.480765808475044,Europe & Central Asia,Lower middle income
USA,2016,4894499.2,0.2618063750124515,8614.2,2.537497659196815,100.0,683241.848,264579.4376,0.958268060593122,0.724676067451429,18695110842000.0,57140.0,323071755,264473000,44.30370530707019,15.149882724969256,North America,High income
ZAF,2016,425682.9,0.5508542252715265,3623.1,0.684612553455795,83.9,72997.20441,17799.76218,1.7602140529582897,0.97200398206436,323585509674.4806,5960.0,56422274,36866878,79.41785028316119,7.544589571132848,Sub-Saharan Africa,Upper middle income
ZMB,2016,5315.3,0.0954063763833522,2432.2,3.1625197481389944,35.3772201538086,15598.34229,12999.34105,4.406528944706694,3.14740749310829,20958412538.309345,1340.0,16767761,7115902,32.063923378038446,0.3169952148053637,Sub-Saharan Africa,Lower middle income
ARE,2017,191935.0,0.2973418515417529,30801.8,2.6514154815232582,100.0,54622.7721,1955.49296,1.1484108035024472,0.819744473334198,390516804029.95233,42090.0,9068296,7821224,5.404111517882287,21.165497906111572,Middle East & North Africa,High income
ARG,2017,179267.3,0.1724834248643187,5404.6,1.7893650327506314,100.0,130277.6547,48583.77542,1.17019595911431,1.03713389686514,643628396190.3881,13140.0,44044811,40410674,40.64742444339695,4.070111686936289,Latin America & Caribbean,Upper middle income
AUS,2017,397149.4,0.3336365394559331,2674.2,3.633606906588379,100.0,157518.4258,79510.16522,1.7745288920833202,1.65339053503068,1326467487376.422,51490.0,24594202,21127403,48.34061793911093,16.148090513365712,East Asia & Pacific,High income
BEL,2017,92587.4,0.1613614633759214,9050.7,-7.416757538434549,100.0,8164.824385,4585.852672,0.428116624357897,0.385228018372369,502764720556.3584,42520.0,11375158,11143219,43.82430647291942,8.13943859065518,Europe & Central Asia,High income
BGD,2017,87658.0,0.1121533717629056,4706.0,0.6162949469610788,88.0,88027.12708,26628.28049,3.434725871970329,1.24972406577957,293754769935.14813,1650.0,161793964,58016080,73.29899362372282,0.5417878259043087,South Asia,Lower middle income
BRA,2017,455684.8,0.1509536873366981,5209.6,3.338260284280739,99.8,441517.7053,179686.9665,1.1020965880334732,0.79226340042227,2063514688761.6655,8670.0,208504960,179958546,28.34106631379709,2.1854866186396715,Latin America & Caribbean,Upper middle income
CHE,2017,38699.0,0.0671437294106246,6800.2,20.60353781692508,100.0,5162.609488,2485.386757,0.9629864390238948,0.933155888738653,695200833086.4989,80770.0,8451840,6234162,38.288233914186215,4.578766280478571,Europe & Central Asia,High income
CHL,2017,87136.9,0.1932545461249853,6779.4,1.895024592569738,99.7,11032.67018,6267.242115,1.6398068351751351,1.56205545588869,276364936832.33075,13340.0,18368577,16070668,21.19209395157169,4.743802418663133,Latin America & Caribbean,High income
CHN,2017,10089273.2,0.5073292105157539,6111.3,1.3491237135657588,100.0,1116767.24,549108.7203,2.7396638203529986,0.605245013482969,12310491176727.342,8670.0,1396215000,809246214,56.07733457172455,7.226160154417479,East Asia & Pacific,Upper middle income
CMR,2017,9076.0,0.1008023967606191,1644.5,2.256209757144106,60.903621673584,16892.57183,62162.71877,3.911718902077358,2.83379809494988,36098547058.7877,1400.0,24393181,13605785,20.625753633305838,0.3720711948146492,Sub-Saharan Africa,Lower middle income
COL,2017,75674.0,0.1091792465287855,4708.0,4.393182327954416,98.5,72050.92571,20958.15505,1.9333318022565853,1.51228960592288,311866875135.57623,6010.0,48351671,38896985,44.61378999549346,1.5650751759954686,Latin America & Caribbean,Upper middle income
DEU,2017,732204.2,0.1669135397986625,7269.9,2.966416855531034,100.0,51150.7377,36710.42297,0.4216253915449165,0.373724559895838,3690849152517.687,43760.0,82657002,63861626,47.76311646678307,8.858344511454696,Europe & Central Asia,High income
DNK,2017,33184.0,0.103982651634337,6916.5,1.0861329474786836,100.0,8289.487974,5533.16701,0.7744611852936001,0.643350903737356,332121063806.3906,56690.0,5764980,5059173,65.7825,5.75613445319845,Europe & Central Asia,High income
EGY,2017,244540.5,0.2185007054931812,7400.6,2.983015509176947,100.0,66751.87418,22872.5928,1.9265626514659169,1.98976849465685,248362771739.13043,2940.0,101789386,43469157,3.854506805967151,2.40241649556664,Middle East & North Africa,Lower middle income
ESP,2017,264723.7,0.1436552115492395,2770.2,2.403614412170381,100.0,38873.29408,20689.80276,0.534737452920241,0.234587922968563,1313245330197.6611,27120.0,46593236,37311863,52.63871382762815,5.681590778541332,Europe & Central Asia,High income
ETH,2017,15882.4,0.0738392952898503,2539.4,4.912701471794585,44.3,82703.35714,46534.81716,4.931696264825086,2.72133142564532,81770886908.51984,720.0,108197950,21975004,33.26392822269497,0.1467902118293368,Sub-Saharan Africa,Low income
FIN,2017,43015.4,0.1641643267939595,3957.9,6.708099959966808,100.0,4902.844473,5798.178411,0.2932879608029831,0.234670531705453,255647979916.47333,44840.0,5508214,4699884,7.469070808107396,7.809318955291134,Europe & Central Asia,High income
FRA,2017,317721.2,0.1065103091493186,7306.7,1.3821203899638603,100.0,61085.35271,39694.36627,0.6187527785794609,0.29020211635109,2595151045197.675,38320.0,66918020,53654868,52.41006689714496,4.747916928803333,Europe & Central Asia,High income
GBR,2017,366844.1,0.1204512585582879,7229.0,4.671486739869622,100.0,52798.12382,29187.60334,0.9889588915897912,0.679374473924223,2683488510504.0386,41740.0,66058859,54923317,72.19506675484645,5.553291497208572,Europe & Central Asia,High income
IDN,2017,515395.7,0.1780833950076643,5122.3,2.0194891981090795,98.14,325926.3572,70254.12153,2.2397960212132677,1.00643952446092,1015618744168.1512,3530.0,264498852,144572428,33.182087637994606,1.9485744308636923,East Asia & Pacific,Upper middle income
IND,2017,2308804.4,0.2789443928627651,3127.7,1.5073158322737332,91.7941589355469,686785.3417,255416.4139,2.407475136258004,1.15562449067646,2651474263257.154,1800.0,1354195680,455009748,60.28393879974034,1.704926720782332,South Asia,Lower middle income
IRQ,2017,156456.4,0.395796971625533,2747.8,-2.6879942835723085,99.8843765258789,89081.20984,4711.387136,2.61985281061518,2.35769232939234,187217660050.6757,4400.0,39621162,27844960,21.307079939557,3.9488089723365514,Middle East & North Africa,Upper middle income
ISL,2017,1671.0,0.0874582550313634,3523.8,-28.30723170128048,100.0,541.942207,388.843658,2.385884023144345,2.34558267643862,24728285177.46032,60230.0,343400,322016,18.673316708229425,4.866045428072218,Europe & Central Asia,High income
ITA,2017,329193.3,0.1307783907105338,5174.8,0.5677669266668163,100.0,44362.31155,16219.89062,0.2629985397873454,-0.14986111697397,1961796197354.374,31380.0,60536709,42462869,43.374329597792496,5.437912060928189,Europe & Central Asia,High income
JPN,2017,1150835.0,0.2186961689276724,6284.5,0.3813196380342735,100.0,27414.22695,19169.9367,0.0033754407742315,-0.081874296046114,4930837369151.422,38930.0,126972000,116223820,12.1920438957476,9.063691207510317,East Asia & Pacific,High income
KOR,2017,626178.4,0.2976626456926015,6678.5,1.103077990561847,100.0,22299.3703,10180.98107,0.2086046197172816,0.280968018301691,1623901496835.7908,30300.0,51361911,41861498,17.195159470823505,12.191493420094902,East Asia & Pacific,High income
LBY,2017,52095.1,0.3373242667057902,676.0,0.0,70.5781478881836,42299.74653,1845.659746,1.8652385030804115,1.5175888785251,67157451660.27272,10310.0,6378261,5090937,8.723871011741705,8.167602423293747,Middle East & North Africa,Upper middle income
LKA,2017,23140.5,0.0794388764994451,3054.6,1.4545218952081531,97.5,7382.885344,2180.694922,0.7767174779230789,0.378824726327831,94376237831.57784,4210.0,21506813,3953813,44.59631945454252,1.0759613709385951,South Asia,Lower middle income
MEX,2017,474498.5,0.1928255102359614,3799.7,2.8569259279445984,100.0,141232.8281,43877.23291,1.4441855406099606,1.08042073770937,1158912015259.013,9060.0,122839258,98108030,49.87062424445073,3.862759411978864,Latin America & Caribbean,Upper middle income
MYS,2017,225104.1,0.2714396684498231,3797.4,2.9358202970333798,99.9786987304688,37498.5519,9698.823658,2.223161008666505,1.41536933264598,319109103242.0553,9680.0,31975806,24124786,26.08735352305585,7.039825673198043,East Asia & Pacific,Upper middle income
NAM,2017,4224.0,0.172844923144224,426.3,2.1750573375020807,52.5,4622.896171,3251.962525,3.910411053105373,1.75699918544662,12895153160.46599,4700.0,2364534,1158740,47.14013288148769,1.7863985038912529,Sub-Saharan Africa,Upper middle income
NGA,2017,108481.2,0.1094995317401277,1614.7,0.6421829202490359,54.4,148911.734,39662.52362,4.229970858541508,2.52731691971774,375745732274.6762,2070.0,193495907,95817238,75.71631696257013,0.560638215463648,Sub-Saharan Africa,Lower middle income
NLD,2017,155710.9,0.164993484263276,8794.5,27.269557374404364,100.0,16523.78363,8798.598359,1.0776861057997087,0.591203366164118,833869641687.0677,46270.0,17131296,15602670,54.024354024354025,9.089265634076956,Europe & Central Asia,High income
NOR,2017,39174.9,0.1149373387665082,4561.4,1.4687427806763131,100.0,4605.561052,3548.878477,1.2802461092985642,0.807673181884948,401745275035.2608,76230.0,5276968,4320306,2.6980277878961334,7.423751669519315,Europe & Central Asia,High income
NPL,2017,13265.3,0.1346512552212137,2795.7,0.6774398855752864,86.6246566772461,23165.1769,6537.450106,3.2086427679253284,1.14995372279388,28971588880.820824,970.0,28183426,5449547,28.7478200209278,0.4706773406469461,South Asia,Lower middle income
NZL,2017,32927.4,0.1620787776663261,8464.4,1.1570871533241045,100.0,32959.37397,15028.75711,2.1650832372180293,2.08872272281936,206556258844.56705,38860.0,4813600,4162127,40.4238350233565,6.840493601462524,East Asia & Pacific,High income
PAK,2017,198738.8,0.1877606884562402,3180.4,0.7358370462019884,92.6610260009766,154085.0885,64624.5824,1.9005400861912884,1.32813543357738,339205536454.4454,1440.0,216379655,78853074,48.00098588625986,0.918472672488548,South Asia,Lower middle income
PHL,2017,133456.7,0.1562550104085735,3692.3,3.122387771270277,93.0,65882.24379,14449.49851,2.205434066029744,1.76102262001195,328480738147.1003,3480.0,106738501,49827667,42.207465539792736,1.2503145420788702,East Asia & Pacific,Lower middle income
POL,2017,312769.9,0.2749252269989203,4199.6,2.287086841430155,100.0,29354.8708,24128.47846,-0.1089012580431351,0.0124800985844923,524641206562.00433,12690.0,37974826,22824769,47.23211078088768,8.236243136439914,Europe & Central Asia,High income
PRT,2017,53272.7,0.156513859613516,4759.7,4.826502953267313,100.0,11569.87151,3252.910965,0.6354247212920537,-0.243889410358812,221357874718.9318,20060.0,10300300,6659350,40.1000899508327,5.171956156616797,Europe & Central Asia,High income
RUS,2017,1594550.3,0.4188357989573983,2967.1,1.8140929805118675,100.0,595374.1099,64234.321,0.2793122542241801,0.106870569429971,1574199355092.7134,9210.0,144496739,107349517,13.158436257966263,11.035199209582164,Europe & Central Asia,Upper middle income
SAU,2017,549749.9,0.33811068724876,5630.9,0.1984411386181052,99.97,103780.2152,8234.288696,2.562794482273035,2.29816056079707,714994694991.6506,20090.0,34193122,28592972,80.75400085593736,16.077791902125814,Middle East & North Africa,High income
SWE,2017,38168.2,0.073052425301064,5992.3,4.541014295903262,100.0,5115.180324,6150.03832,1.6853721019236787,1.34744505956262,541018749769.0971,53050.0,10057698,8764881,7.393300602213583,3.7949240472322794,Europe & Central Asia,High income
UKR,2017,174938.3,0.3471676224699959,4311.3,3.2830613429973634,100.0,33433.96311,26258.94081,-0.2533978768098373,-0.386345310894755,112090503817.39868,2360.0,44831135,31043768,71.61919558087347,3.902160853165997,Europe & Central Asia,Lower middle income
USA,2017,4819365.1,0.2474345035767973,8281.3,1.9552108628505067,100.0,699987.0767,263191.4652,0.8717852601171909,0.63264399508256,19477336549000.0,59220.0,325122128,266788716,44.36336735385497,14.823245435942765,North America,High income
ZAF,2017,435214.5,0.5507855227690402,5331.8,0.5396739567594555,84.4,74315.52584,19516.32367,1.1632500533664545,0.387278487857363,381448814653.4564,5950.0,56641209,37298236,79.41785028316119,7.683707810686033,Sub-Saharan Africa,Upper middle income
ZMB,2017,6810.7,0.1159560374143344,2489.9,4.280501170595743,40.3,14998.32105,12386.6737,4.373368815190468,3.11359549302693,25873601260.835304,1270.0,17298054,7434012,32.063923378038446,0.3937263694517313,Sub-Saharan Africa,Lower middle income
ARE,2018,174220.3,0.2601443267553335,20853.3,2.431869759789151,100.0,55329.91152,1960.438098,1.1066339467654978,0.789450107726376,427049432157.9306,44350.0,9140169,7908257,5.375246409462124,19.060949529489005,Middle East & North Africa,High income
ARG,2018,176894.6,0.170672014396088,4671.4,2.232531550404636,99.9937362670898,130947.533,47884.22344,1.1476021589791885,1.01580834908002,524819898586.9064,12430.0,44494502,40877099,39.60322860828227,3.975650744444786,Latin America & Caribbean,Upper middle income
AUS,2018,396059.9,0.3160515593916863,2035.8,4.248920486446298,100.0,156428.4008,76864.12277,1.6286372149369646,1.50299298221362,1428266513154.475,53100.0,24966643,21474309,46.65809501275348,15.863562434084551,East Asia & Pacific,High income
BEL,2018,93523.2,0.1558020008712088,7983.1,-7.657179957357473,100.0,8182.82513,4622.227818,0.4960030034681721,0.455184695275022,543299066998.8919,46060.0,11427054,11198627,44.71598414795244,8.18436667928584,Europe & Central Asia,High income
BGD,2018,95944.6,0.111698118366827,4791.2,0.7535106553921339,86.915283203125,87879.10377,27433.01574,3.296925085757067,1.16137846270492,321379163135.6472,2020.0,163683958,59960707,73.76738111700084,0.5861576245608626,South Asia,Lower middle income
